STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/29/2012,1,",,S",27.3,"H,,S",32.2,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/30/2012,36.3,",,S",28.4,"H,,S",31.8,",,S",23.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,3/31/2012,0,",,S",28.4,"H,,S",32,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/1/2012,20.6,",,S",27.7,"H,,S",31.8,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/2/2012,11.4,",,S",27.9,"H,,S",32.3,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/3/2012,0,",,S",27.7,"H,,S",31.6,",,S",23.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/4/2012,0,",,S",28.4,"H,,S",32.2,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/5/2012,0,",,S",28.9,"H,,S",31.9,",,S",25.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/6/2012,0,",,S",29.3,"H,,S",32.3,",,S",25.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/7/2012,0,",,S",28.9,"H,,S",32.3,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/8/2012,0,",,S",27.4,"H,,S",32.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/9/2012,0,",,S",27.4,"H,,S",,,,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/10/2012,63.5,",,S",27.3,"H,,S",31.5,",,S",23.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/11/2012,1,",,S",27.9,"H,,S",31.9,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/12/2012,70.6,",,S",25.8,"H,,S",29,",,S",23.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/13/2012,0,",,S",27.8,"H,,S",31.8,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/14/2012,0,",,S",27.3,"H,,S",32.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/15/2012,101.1,",,S",26.1,"H,,S",30.8,",,S",22,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/16/2012,24.9,",,S",27.3,"H,,S",31.7,",,S",23.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/17/2012,25.9,",,S",28,"H,,S",31.4,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/18/2012,2.3,",,S",27,"H,,S",31.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/19/2012,16,",,S",28.1,"H,,S",31.1,",,S",23.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/20/2012,0,",,S",26.6,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/21/2012,24.1,",,S",27.3,"H,,S",32,",,S",23.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/22/2012,0,",,S",27.5,"H,,S",30.5,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/23/2012,2.8,",,S",25.8,"H,,S",27.8,",O,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/24/2012,65,",,S",26.5,"H,,S",30.4,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/25/2012,23.9,",,S",26.4,"H,,S",30.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/26/2012,13.7,",,S",26.8,"H,,S",30.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/27/2012,4.1,",,S",27.7,"H,,S",31.7,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/28/2012,8.4,",,S",28.4,"H,,S",31.8,",,S",24.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/29/2012,0.3,",,S",28.6,"H,,S",31.2,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,4/30/2012,53.1,",,S",27.4,"H,,S",29.1,",,S",25.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/1/2012,44.2,",,S",28.7,"H,,S",31.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/2/2012,0,",,S",28.5,"H,,S",31.5,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/3/2012,0,",,S",28.9,"H,,S",31.4,",,S",25.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/4/2012,0,",,S",29.3,"H,,S",31.6,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/5/2012,0,",,S",29.4,"H,,S",32,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/6/2012,0,",,S",29.6,"H,,S",32.1,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/7/2012,0,",,S",29.6,"H,,S",31.6,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/8/2012,0,",,S",29.6,"H,,S",32,",,S",27.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/9/2012,0,",,S",29.5,"H,,S",31.6,",,S",28.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/10/2012,0,",,S",29.4,"H,,S",32.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/11/2012,0,",,S",29.4,"H,,S",32,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/12/2012,0,",,S",29.4,"H,,S",31.8,",,S",27.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/13/2012,0,",,S",29.2,"H,,S",31.8,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/14/2012,0.3,",,S",29.8,"H,,S",32,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/15/2012,0,",,S",29.4,"H,,S",32.1,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/16/2012,0,",,S",29.3,"H,,S",32.1,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/17/2012,0,",,S",29.2,"H,,S",31.8,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/18/2012,0,",,S",29.8,"H,,S",32.1,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/19/2012,0,",,S",29.9,"H,,S",32.6,",,S",28.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/20/2012,0,",,S",30,"H,,S",32.2,",,S",28.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/21/2012,0,",,S",30.1,"H,,S",32.9,",,S",28.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/22/2012,7.1,",,S",29.7,"H,,S",32.1,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/23/2012,0.3,",,S",29.7,"H,,S",32.1,",,S",28.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/24/2012,2.8,",,S",29.4,"H,,S",31.7,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/25/2012,90.4,",,S",28.1,"H,,S",30.9,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/26/2012,10.9,",,S",27.4,"H,,S",29.6,",,S",23.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/27/2012,1.3,",,S",28.8,"H,,S",30.9,",,S",23.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/28/2012,37.8,",,S",28.4,"H,,S",30.9,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/29/2012,0,",,S",29.2,"H,,S",31.8,",,S",27.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/30/2012,1,",,S",29.1,"H,,S",31.3,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,5/31/2012,0,",,S",29.1,"H,,S",31.3,",,S",28,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/1/2012,0,",,S",29.4,"H,,S",31.3,",,S",27.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/2/2012,0,",,S",29.3,"H,,S",31.6,",,S",28.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/3/2012,0,",,S",29.1,"H,,S",31.3,",,S",28.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/4/2012,2.3,",,S",28.7,"H,,S",30.9,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/5/2012,0.3,",,S",28.9,"H,,S",31.3,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/6/2012,1.3,",,S",26.7,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/7/2012,22.4,",,S",28.6,"H,,S",30.5,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/8/2012,0.3,",,S",29.1,"H,,S",31.3,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/9/2012,0,",,S",29.1,"H,,S",31.3,",,S",28.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/10/2012,0,",,S",29.1,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/11/2012,0,",,S",29.2,"H,,S",31.2,",,S",27.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/12/2012,0,",,S",28.9,"H,,S",31.1,",,S",27.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/13/2012,1.3,",,S",27.1,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/14/2012,39.9,",,S",26.8,"H,,S",29.1,",,S",23.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/15/2012,0,",,S",28.4,"H,,S",30.8,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/16/2012,0,",,S",28.9,"H,,S",31.2,",,S",27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/17/2012,0,",,S",28.8,"H,,S",31.4,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/18/2012,8.9,",,S",27.9,"H,,S",30.3,",,S",25.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/19/2012,0,",,S",28.1,"H,,S",30.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/20/2012,1.3,",,S",28.6,"H,,S",30.6,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/21/2012,0,",,S",28.3,"H,,S",30.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/22/2012,5.8,",,S",28.6,"H,,S",30.8,",,S",25.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/23/2012,0,",,S",27.7,"H,,S",30.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/24/2012,1.8,",,S",28.7,"H,,S",31.3,",,S",24.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/25/2012,3,",,S",27.7,"H,,S",30,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/26/2012,3,",,S",28.1,"H,,S",30.9,",,S",25.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/27/2012,0.8,",,S",28,"H,,S",31,",,S",25.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/28/2012,2.3,",,S",27.6,"H,,S",29.7,",,S",25,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/29/2012,0,",,S",28.3,"H,,S",30.8,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,6/30/2012,1,",,S",27.7,"H,,S",30.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/1/2012,2.3,",,S",27.4,"H,,S",29.7,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/2/2012,9.9,",,S",26.9,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/3/2012,4.6,",,S",28,"H,,S",30.3,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/4/2012,1,",,S",28.5,"H,,S",30.8,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/5/2012,0,",,S",28.7,"H,,S",31.1,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/6/2012,0,",,S",28.7,"H,,S",31,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/7/2012,4.8,",,S",28.3,"H,,S",30.4,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/8/2012,7.4,",,S",28.4,"H,,S",30.4,",,S",26.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/9/2012,0,",,S",26.7,"H,,S",29.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/10/2012,11.4,",,S",27.1,"H,,S",30.3,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/11/2012,1.5,",,S",27.5,"H,,S",29.7,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/12/2012,0,",,S",28.1,"H,,S",30.6,",,S",25.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/13/2012,0,",,S",27.8,"H,,S",30.1,",,S",26.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/14/2012,0,",,S",27.6,"H,,S",29.7,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/15/2012,0,",,S",27.8,"H,,S",29.7,",,S",26.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/16/2012,0,",,S",27.7,"H,,S",30.1,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/17/2012,0,",,S",28.1,"H,,S",30.6,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/18/2012,0,",,S",28.2,"H,,S",30.4,",,S",26.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/19/2012,0,",,S",28.2,"H,,S",30.8,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/20/2012,0,",,S",28.6,"H,,S",31.1,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/21/2012,0,",,S",28.5,"H,,S",30.4,",,S",26.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/22/2012,0,",,S",28.8,"H,,S",31.3,",,S",27.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/23/2012,0,",,S",28.6,"H,,S",30.8,",,S",27.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/24/2012,0.5,",,S",28.4,"H,,S",31.4,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/25/2012,0,",,S",28.3,"H,,S",30.4,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/26/2012,0,",,S",28.5,"H,,S",31,",,S",27.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/27/2012,0,",,S",28.4,"H,,S",30.8,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/28/2012,0,",,S",28.2,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/29/2012,0,",,S",28.4,"H,,S",30.8,",,S",27.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/30/2012,0,",,S",28.3,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,7/31/2012,0,",,S",28.4,"H,,S",31.1,",,S",27.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/1/2012,0,",,S",28.5,"H,,S",30.9,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/2/2012,0,",,S",28.6,"H,,S",31.1,",,S",27,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/3/2012,0,",,S",28.4,"H,,S",31.1,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/4/2012,0,",,S",28.2,"H,,S",31.2,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/5/2012,1.8,",,S",28.5,"H,,S",31.3,",,S",25.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/6/2012,3.8,",,S",28.2,"H,,S",30.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/7/2012,0,",,S",28.1,"H,,S",31.5,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/8/2012,4.6,",,S",27.8,"H,,S",31.3,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/9/2012,8.9,",,S",28.2,"H,,S",30.8,",,S",25.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/10/2012,10.9,",,S",27.5,"H,,S",29.8,",,S",24.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/11/2012,18.8,",,S",26.7,"H,,S",30.8,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/12/2012,2.5,",,S",27.5,"H,,S",30.5,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/13/2012,0,",,S",28.3,"H,,S",30.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/14/2012,0,",,S",28.3,"H,,S",31.4,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/15/2012,2.5,",,S",28.1,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/16/2012,20.3,",,S",27.8,"H,,S",30.9,",,S",24.5,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/17/2012,5.8,",,S",27.6,"H,,S",30.1,",,S",25.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/18/2012,0.8,",,S",28.7,"H,,S",31.4,",,S",26.6,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/19/2012,0,",,S",27.9,"H,,S",31.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/20/2012,0,",,S",28.2,"H,,S",30.8,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/21/2012,0,",,S",27.2,"H,,S",30.2,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/22/2012,10.4,",,S",27.3,"H,,S",30.1,",,S",24.7,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/23/2012,0,",,S",27.6,"H,,S",30.8,",,S",25.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/24/2012,32.5,",,S",26.5,"H,,S",28.7,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/25/2012,3.3,",,S",26.9,"H,,S",30.9,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/26/2012,7.4,",,S",28.1,"H,,S",30.6,",,S",23.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/27/2012,0,",,S",28.1,"H,,S",30.6,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/28/2012,4.1,",,S",28,"H,,S",30.6,",,S",24.2,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/29/2012,1.5,",,S",25.9,"H,,S",29.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/30/2012,42.2,",,S",25.7,"H,,S",28.8,",,S",24,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,8/31/2012,1.5,",,S",27.1,"H,,S",30.9,",,S",23.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/1/2012,15.5,",,S",27.3,"H,,S",30.6,",,S",23.9,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/2/2012,5.3,",,S",27.6,"H,,S",30.1,",,S",24.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/3/2012,0,",,S",27.6,"H,,S",30.3,",,S",,
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/4/2012,4.1,",,S",25.2,"H,,S",27.1,",,S",23.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/5/2012,8.6,",,S",27.8,"H,,S",30.5,",,S",24.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/6/2012,1.8,",,S",27.4,"H,,S",30.3,",,S",25.4,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/7/2012,58.4,",,S",25.8,"H,,S",27.9,",,S",25.1,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/8/2012,7.6,",,S",28.1,"H,,S",30.6,",,S",24.3,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/9/2012,2.8,",,S",27.6,"H,,S",30.2,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/10/2012,0,",,S",28.4,"H,,S",30.5,",,S",25.8,",,S"
CEM00043466,"COLOMBO, CE",6.9,79.867,7,9/11/2012,0.3,",,S",28.5,"H,,S",30.7,",,S",26.3,",,S"
